title,author,summary,bookcover,book_url
It's Kind of a Funny Story,Ned Vizzini,"Ambitious New York City teenager Craig Gilner is determined to succeed at life - which means getting into the right high school to get into the right job. But once Craig aces his way into Manhattan's Executive Pre-Professional High School, the pressure becomes unbearable. He stops eating and sleeping until, one night, he nearly kills himself.Craig's suicidal episode gets hAmbitious New York City teenager Craig Gilner is determined to succeed at life - which means getting into the right high school to get into the right job. But once Craig aces his way into Manhattan's Executive Pre-Professional High School, the pressure becomes unbearable. He stops eating and sleeping until, one night, he nearly kills himself.Craig's suicidal episode gets him checked into a mental hospital, where his new neighbors include a transsexual sex addict, a girl who has scarred her own face with scissors, and the self-elected President Armelio. There, Craig is finally able to confront the sources of his anxiety.Ned Vizzini, who himself spent time in a psychiatric hospital, has created a remarkably moving tale about the sometimes unexpected road to happiness.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420629730l/248704.jpg,https://www.goodreads.com//book/show/248704.It_s_Kind_of_a_Funny_Story
Call Me By Your Name,André Aciman,"Call Me by Your Name is the story of a sudden and powerful romance that blossoms between an adolescent boy and a summer guest at his parents' cliff-side mansion on the Italian Riviera. Unprepared for the consequences of their attraction, at first each feigns indifference. But during the restless summer weeks that follow, unrelenting buried currents of obsession and fear, fCall Me by Your Name is the story of a sudden and powerful romance that blossoms between an adolescent boy and a summer guest at his parents' cliff-side mansion on the Italian Riviera. Unprepared for the consequences of their attraction, at first each feigns indifference. But during the restless summer weeks that follow, unrelenting buried currents of obsession and fear, fascination and desire, intensify their passion as they test the charged ground between them. What grows from the depths of their spirits is a romance of scarcely six weeks' duration and an experience that marks them for a lifetime. For what the two discover on the Riviera and during a sultry evening in Rome is the one thing both already fear they may never truly find again: total intimacy. The psychological maneuvers that accompany attraction have seldom been more shrewdly captured than in André Aciman's frank, unsentimental, heartrending elegy to human passion. Call Me by Your Name is clear-eyed, bare-knuckled, and ultimately unforgettable.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519203520l/36336078._SY475_.jpg,https://www.goodreads.com//book/show/36336078-call-me-by-your-name
Ender's Shadow,Orson Scott Card,"Welcome to Battleschool.Growing up is never easy. But try living on the mean streets as a child begging for food and fighting like a dog with ruthless gangs of starving kids who wouldn't hesitate to pound your skull into pulp for a scrap of apple. If Bean has learned anything on the streets, it's how to survive. And not with fists. He is way too small for that. But with brWelcome to Battleschool.Growing up is never easy. But try living on the mean streets as a child begging for food and fighting like a dog with ruthless gangs of starving kids who wouldn't hesitate to pound your skull into pulp for a scrap of apple. If Bean has learned anything on the streets, it's how to survive. And not with fists. He is way too small for that. But with brains.Bean is a genius with a magician's ability to zero in on his enemy and exploit his weakness.What better quality for a future general to lead the Earth in a final climactic battle against a hostile alien race, known as Buggers. At Battleschool Bean meets and befriends another future commander - Ender Wiggins - perhaps his only true rival.Only one problem: for Bean and Ender, the future is now.Ender's Shadow is the book that launched The Shadow Series, and the parallel novel to Orson Scott Card's science fiction classic, Ender's Game.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424904668l/9532.jpg,https://www.goodreads.com//book/show/9532.Ender_s_Shadow
Death on the Nile,Agatha Christie,"Agatha Christie's most daring travel mystery.The tranquility of a lovely cruise along the Nile is shattered by the discovery that Linnet Ridgeway has been shot through the head. She was young, stylish and beautiful, a girl who had everything – until she lost her life.Who's also on board? Christie's great detective Hercule Poirot. He recalls an earlier outburst by a fellow Agatha Christie's most daring travel mystery.The tranquility of a lovely cruise along the Nile is shattered by the discovery that Linnet Ridgeway has been shot through the head. She was young, stylish and beautiful, a girl who had everything – until she lost her life.Who's also on board? Christie's great detective Hercule Poirot. He recalls an earlier outburst by a fellow passenger: ‘I’d like to put my dear little pistol against her head and just press the trigger.’ Despite the exotic setting, nothing is ever quite what it seems…Librarian's note: this Hercule Poirot novel should not be confused with the short story of the same name. Also by Christie. But it starred Parker Pyne. It came out several years earlier. The title and locale are the same, but the contents are quite different. It is not a precursor of this story. The Pyne short story can be found elsewhere on Goodreads.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486837149l/131359._SY475_.jpg,https://www.goodreads.com//book/show/131359.Death_on_the_Nile
Glass Houses,Rachel Caine,"From the author of the popular Weather Warden series comes the debut of an exciting new series set in Morganville, Texas, where you would be well advised to avoid being out after dark.College freshman Claire Danvers has had enough of her nightmarish dorm situation. When Claire heads off-campus, the imposing old house where she finds a room may not be much better. Her new rFrom the author of the popular Weather Warden series comes the debut of an exciting new series set in Morganville, Texas, where you would be well advised to avoid being out after dark.College freshman Claire Danvers has had enough of her nightmarish dorm situation. When Claire heads off-campus, the imposing old house where she finds a room may not be much better. Her new roommates don't show many signs of life, but they'll have Claire's back when the town's deepest secrets come crawling out, hungry for fresh blood. Will she be able to face the town's terror or will she drown like everyone else?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428057864l/27266.jpg,https://www.goodreads.com//book/show/27266.Glass_Houses
The Shell Seekers,Rosamunde Pilcher,"Artist's daughter Penelope Keeling can look back on a full and varied life: a Bohemian childhood in London and Cornwall, an unhappy wartime marriage, and the one man she truly loved. She has brought up three children - and learned to accept them as they are. Yet she is far too energetic and independent to settle sweetly into pensioned-off old-age. And when she discovers thArtist's daughter Penelope Keeling can look back on a full and varied life: a Bohemian childhood in London and Cornwall, an unhappy wartime marriage, and the one man she truly loved. She has brought up three children - and learned to accept them as they are. Yet she is far too energetic and independent to settle sweetly into pensioned-off old-age. And when she discovers that her most treasured possession, her father's painting, The Shell Seekers, is now worth a small fortune, it is Penelope who must make the decisions that will determine whether her family can continue to survive as a family, or be split apart.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385213408l/37095.jpg,https://www.goodreads.com//book/show/37095.The_Shell_Seekers
The Magic Mountain,Thomas Mann,"In this dizzyingly rich novel of ideas, Mann uses a sanatorium in the Swiss Alps, a community devoted exclusively to sickness, as a microcosm for Europe, which in the years before 1914 was already exhibiting the first symptoms of its own terminal irrationality. The Magic Mountain is a monumental work of erudition and irony, sexual tension and intellectual ferment, a book tIn this dizzyingly rich novel of ideas, Mann uses a sanatorium in the Swiss Alps, a community devoted exclusively to sickness, as a microcosm for Europe, which in the years before 1914 was already exhibiting the first symptoms of its own terminal irrationality. The Magic Mountain is a monumental work of erudition and irony, sexual tension and intellectual ferment, a book that pulses with life in the midst of death.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645738968l/88077.jpg,https://www.goodreads.com//book/show/88077.The_Magic_Mountain
A Canticle for Leibowitz,Walter M. Miller Jr.,"In a nightmarish ruined world slowly awakening to the light after sleeping in darkness, the infant rediscoveries of science are secretly nourished by cloistered monks dedicated to the study and preservation of the relics and writings of the blessed Saint Isaac Leibowitz. From here the story spans centuries of ignorance, violence, and barbarism, viewing through a sharp, satIn a nightmarish ruined world slowly awakening to the light after sleeping in darkness, the infant rediscoveries of science are secretly nourished by cloistered monks dedicated to the study and preservation of the relics and writings of the blessed Saint Isaac Leibowitz. From here the story spans centuries of ignorance, violence, and barbarism, viewing through a sharp, satirical eye the relentless progression of a human race damned by its inherent humanness to recelebrate its grand foibles and repeat its grievous mistakes.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450516880l/164154._SY475_.jpg,https://www.goodreads.com//book/show/164154.A_Canticle_for_Leibowitz
The Witch of Blackbird Pond,Elizabeth George Speare,"Orphaned Kit Tyler knows, as she gazes for the first time at the cold, bleak shores of Connecticut Colony, that her new home will never be like the shimmering Caribbean island she left behind. In her relatives' stern Puritan community, she feels like a tropical bird that has flown to the wrong part of the world, a bird that is now caged and lonely. The only place where KitOrphaned Kit Tyler knows, as she gazes for the first time at the cold, bleak shores of Connecticut Colony, that her new home will never be like the shimmering Caribbean island she left behind. In her relatives' stern Puritan community, she feels like a tropical bird that has flown to the wrong part of the world, a bird that is now caged and lonely. The only place where Kit feels completely free is in the meadows, where she enjoys the company of the old Quaker woman known as the Witch of Blackbird Pond, and on occasion, her young sailor friend Nat. But when Kit's friendship with the ""witch"" is discovered, Kit is faced with suspicion, fear, and anger. She herself is accused of witchcraft!",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345499790l/703292.jpg,https://www.goodreads.com//book/show/703292.The_Witch_of_Blackbird_Pond
The Edge of Never,J.A. Redmerski,"Twenty-year-old Camryn Bennett had always been one to think out-of-the-box, who knew she wanted something more in life than following the same repetitive patterns and growing old with the same repetitive life story. And she thought that her life was going in the right direction until everything fell apart.Determined not to dwell on the negative and push forward, Camryn is Twenty-year-old Camryn Bennett had always been one to think out-of-the-box, who knew she wanted something more in life than following the same repetitive patterns and growing old with the same repetitive life story. And she thought that her life was going in the right direction until everything fell apart.Determined not to dwell on the negative and push forward, Camryn is set to move in with her best friend and plans to start a new job. But after an unexpected night at the hottest club in downtown North Carolina, she makes the ultimate decision to leave the only life she’s ever known, far behind.With a purse, a cell phone and a small bag with a few necessities, Camryn, with absolutely no direction or purpose boards a Greyhound bus alone and sets out to find herself. What she finds is a guy named Andrew Parrish, someone not so very different from her and who harbors his own dark secrets. But Camryn swore never to let down her walls again. And she vowed never to fall in love.But with Andrew, Camryn finds herself doing a lot of things she never thought she’d do. He shows her what it’s really like to live out-of-the-box and to give in to her deepest, darkest desires. On their sporadic road-trip he becomes the center of her exciting and daring new life, pulling love and lust and emotion out of her in ways she never imagined possible. But will Andrew’s dark secret push them inseparably together, or tear them completely apart?Due to sexual content and language, this book is recommended for 17+ – Adult Contemporary Women’s – New Adult Fiction",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358810128l/16081272.jpg,https://www.goodreads.com//book/show/16081272-the-edge-of-never
Club Dead,Charlaine Harris,"Things between cocktail waitress Sookie and her vampire boyfriend Bill seem to be going excellently (apart from the small matter of him being undead) until he leaves town for a while. A long while. Bill's sinister boss Eric has an idea of where to find him, whisking her off to Jackson, Mississippi to mingle with the under-underworld at Club Dead. When she finally catches uThings between cocktail waitress Sookie and her vampire boyfriend Bill seem to be going excellently (apart from the small matter of him being undead) until he leaves town for a while. A long while. Bill's sinister boss Eric has an idea of where to find him, whisking her off to Jackson, Mississippi to mingle with the under-underworld at Club Dead. When she finally catches up with the errant vampire, he is in big trouble and caught in an act of serious betrayal. This raises serious doubts as to whether she should save him or start sharpening a few stakes of her own ..",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329501590l/140082.jpg,https://www.goodreads.com//book/show/140082.Club_Dead
Walk Two Moons,Sharon Creech,"""How about a story? Spin us a yarn.""Instantly, Phoebe Winterbottom came to mind. ""I could tell you an extensively strange story,"" I warned.""Oh, good!"" Gram said. ""Delicious!""And that is how I happened to tell them about Phoebe, her disappearing mother, and the lunatic.As Sal entertains her grandparents with Phoebe's outrageous story, her own story begins to unfold — the st""How about a story? Spin us a yarn.""Instantly, Phoebe Winterbottom came to mind. ""I could tell you an extensively strange story,"" I warned.""Oh, good!"" Gram said. ""Delicious!""And that is how I happened to tell them about Phoebe, her disappearing mother, and the lunatic.As Sal entertains her grandparents with Phoebe's outrageous story, her own story begins to unfold — the story of a thirteen-year-old girl whose only wish is to be reunited with her missing mother.In her own award-winning style, Sharon Creech intricately weaves together two tales, one funny, one bittersweet, to create a heartwarming, compelling, and utterly moving story of love, loss, and the complexity of human emotion.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389035862l/53496.jpg,https://www.goodreads.com//book/show/53496.Walk_Two_Moons
Lover Avenged,J.R. Ward,"Rehvenge has always kept his distance from the Brotherhood—even though his sister is married to a member, for he harbors a deadly secret that could make him a huge liability in their war against the lessers. As plots within and outside of the Brotherhood threaten to reveal the truth about Rehvenge, he turns to the only source of light in his darkening world, Ehlena, a vampRehvenge has always kept his distance from the Brotherhood—even though his sister is married to a member, for he harbors a deadly secret that could make him a huge liability in their war against the lessers. As plots within and outside of the Brotherhood threaten to reveal the truth about Rehvenge, he turns to the only source of light in his darkening world, Ehlena, a vampire untouched by the corruption that has its hold on him—and the only thing standing between him and eternal destruction.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321039998l/5098079.jpg,https://www.goodreads.com//book/show/5098079-lover-avenged
Song of Solomon,Toni Morrison,"Milkman Dead was born shortly after a neighborhood eccentric hurled himself off a rooftop in a vain attempt at flight. For the rest of his life he, too, will be trying to fly. With this brilliantly imagined novel, Toni Morrison transfigures the coming-of-age story as audaciously as Saul Bellow or Gabriel García Márquez. As she follows Milkman from his rustbelt city to the Milkman Dead was born shortly after a neighborhood eccentric hurled himself off a rooftop in a vain attempt at flight. For the rest of his life he, too, will be trying to fly. With this brilliantly imagined novel, Toni Morrison transfigures the coming-of-age story as audaciously as Saul Bellow or Gabriel García Márquez. As she follows Milkman from his rustbelt city to the place of his family’s origins, Morrison introduces an entire cast of strivers and seeresses, liars and assassins, the inhabitants of a fully realized black world.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632283992l/11334._SY475_.jpg,https://www.goodreads.com//book/show/11334.Song_of_Solomon
Worm Holes,Kyle Keyes,"In this sequel to Quantum Roots, the meekish Olan Chapman faces danger as vigilante Samuel Leroy McCoy, a US deputy marshal who upheld law and order in 1876, Dodge City.The metamorphous holds an eerie transformation, cloaked with rolling sagebrush and horse whinnies from yesteryear, which causes DPA Director, Alexis Grumman to rethink the validity of worm holes. ""Creation In this sequel to Quantum Roots, the meekish Olan Chapman faces danger as vigilante Samuel Leroy McCoy, a US deputy marshal who upheld law and order in 1876, Dodge City.The metamorphous holds an eerie transformation, cloaked with rolling sagebrush and horse whinnies from yesteryear, which causes DPA Director, Alexis Grumman to rethink the validity of worm holes. ""Creation is a worm hole,"" replies Dr Norman Daly, ""Atoms require hadrons to form a nucleus, and each hadron comes through it's own worm hole. Two quarks form the bi-dimensional plane needed to support the hole. The remaining quark squeezes through this hole, after which the first two quarks follow to shape the hadron to a given genetic, configuration. The hole then closes to divide time from timeless.""The gunfighter is wanted for multiple killings, a consequence that keeps the slender computer wizard on the run from authorities - and domineering wife, Ivy Chapman.As in Quantum Roots, aka The Vigilante Sightings, Quantum Roots II is based on mounting evidence that people form from recycled energy.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487896475l/34384161._SY475_.jpg,https://www.goodreads.com//book/show/34384161-worm-holes
The Jungle Books,Rudyard Kipling,"The Jungle Books can be regarded as classic stories told by an adult to children. But they also constitute a complex literary work of art in which the whole of Kipling's philosophy of life is expressed in miniature. They are best known for the 'Mowgli' stories; the tale of a baby abandoned and brought up by wolves, educated in the ways and secrets of the jungle by Kaa the The Jungle Books can be regarded as classic stories told by an adult to children. But they also constitute a complex literary work of art in which the whole of Kipling's philosophy of life is expressed in miniature. They are best known for the 'Mowgli' stories; the tale of a baby abandoned and brought up by wolves, educated in the ways and secrets of the jungle by Kaa the python, Baloo the bear, and Bagheera the black panther. The stories, a mixture of fantasy, myth, and magic, are underpinned by Kipling's abiding preoccupation with the theme of self-discovery, and the nature of the 'Law'.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349066474l/41684.jpg,https://www.goodreads.com//book/show/41684.The_Jungle_Books
Battle Royale,Koushun Takami,"Koushun Takami's notorious high-octane thriller is based on an irresistible premise: a class of junior high school students is taken to a deserted island where, as part of a ruthless authoritarian program, they are provided arms and forced to kill one another until only one survivor is left standing. Criticized as violent exploitation when first published in Japan - where Koushun Takami's notorious high-octane thriller is based on an irresistible premise: a class of junior high school students is taken to a deserted island where, as part of a ruthless authoritarian program, they are provided arms and forced to kill one another until only one survivor is left standing. Criticized as violent exploitation when first published in Japan - where it then proceeded to become a runaway bestseller - Battle Royale is a Lord of the Flies for the 21st century, a potent allegory of what it means to be young and (barely) alive in a dog-eat-dog world. Made into a controversial hit movie of the same name, Battle Royale is already a contemporary Japanese pulp classic, now available for the first time in the English language.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331235272l/57891.jpg,https://www.goodreads.com//book/show/57891.Battle_Royale
The Hero of Ages,Brandon Sanderson,"Who is the Hero of Ages?To end the Final Empire and restore freedom, Vin killed the Lord Ruler. But as a result, the Deepness—the lethal form of the ubiquitous mists—is back, along with increasingly heavy ashfalls and ever more powerful earthquakes. Humanity appears to be doomed.Having escaped death at the climax of The Well of Ascension only by becoming a Mistborn himWho is the Hero of Ages?To end the Final Empire and restore freedom, Vin killed the Lord Ruler. But as a result, the Deepness—the lethal form of the ubiquitous mists—is back, along with increasingly heavy ashfalls and ever more powerful earthquakes. Humanity appears to be doomed.Having escaped death at the climax of The Well of Ascension only by becoming a Mistborn himself, Emperor Elend Venture hopes to find clues left behind by the Lord Ruler that will allow him to save the world. Vin is consumed with guilt at having been tricked into releasing the mystic force known as Ruin from the Well. Ruin wants to end the world, and its near omniscience and ability to warp reality make stopping it seem impossible. Vin can't even discuss it with Elend lest Ruin learn their plans!",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628563911l/2767793._SY475_.jpg,https://www.goodreads.com//book/show/2767793-the-hero-of-ages
