title,author,summary,bookcover,book_url
The Pilgrim's Progress,John Bunyan,"This famous story of man's progress through life in search of salvation remains one of the most entertaining allegories of faith ever written. Set against realistic backdrops of town and country, the powerful drama of the pilgrim's trials and temptations follows him in his harrowing journey to the Celestial City.Along a road filled with monsters and spiritual terrors, ChriThis famous story of man's progress through life in search of salvation remains one of the most entertaining allegories of faith ever written. Set against realistic backdrops of town and country, the powerful drama of the pilgrim's trials and temptations follows him in his harrowing journey to the Celestial City.Along a road filled with monsters and spiritual terrors, Christian confronts such emblematic characters as Worldly Wiseman, Giant Despair, Talkative, Ignorance, and the demons of the Valley of the Shadow of Death. But he is also joined by Hopeful and Faithful.An enormously influential 17th-century classic, universally known for its simplicity, vigor, and beauty of language, The Pilgrim's Progress remains one of the most widely read books in the English language.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405982367l/29797.jpg,https://www.goodreads.com//book/show/29797.The_Pilgrim_s_Progress
The Mysterious Benedict Society,Trenton Lee Stewart,"""Are you a gifted child looking for special opportunities?""When this peculiar ad appears in the newspaper, dozens of children enroll to take a series of mysterious, mind-bending tests. (And you, dear reader, can test your wits right alongside them.) But in the end just four very special children will succeed. Their challenge: to go on a secret mission that only the mos""Are you a gifted child looking for special opportunities?""When this peculiar ad appears in the newspaper, dozens of children enroll to take a series of mysterious, mind-bending tests. (And you, dear reader, can test your wits right alongside them.) But in the end just four very special children will succeed. Their challenge: to go on a secret mission that only the most intelligent and resourceful children could complete. To accomplish it they will have to go undercover at the Learning Institute for the Very Enlightened, where the only rule is that there are no rules. As our heroes face physical and mental trials beyond their wildest imaginations, they have no choice but to turn to each other for support. But with their newfound friendship at stake, will they be able to pass the most important test of all?This tenth anniversary edition of The Mysterious Benedict Society includes over thirty pages of bonus materials that will delight old and new fans alike.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529611235l/40605329.jpg,https://www.goodreads.com//book/show/40605329-the-mysterious-benedict-society
The Razor's Edge,W. Somerset Maugham,"Larry Darrell is a young American in search of the absolute. The progress of this spiritual odyssey involves him with some of Maugham's most brillant characters - his fiancee Isabel, whose choice between love and wealth have lifelong repercussions, and Elliot Templeton, her uncle, a classic expatriate American snob. The most ambitious of Maugham's novels, this is also one Larry Darrell is a young American in search of the absolute. The progress of this spiritual odyssey involves him with some of Maugham's most brillant characters - his fiancee Isabel, whose choice between love and wealth have lifelong repercussions, and Elliot Templeton, her uncle, a classic expatriate American snob. The most ambitious of Maugham's novels, this is also one in which Maugham himself plays a considerable part as he wanders in and out of the story, to observe his characters struggling with their fates.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925123l/31196.jpg,https://www.goodreads.com//book/show/31196.The_Razor_s_Edge
Songs of Innocence and of Experience,William Blake,Songs of Innocence and of Experience is an illustrated collection of poems by William Blake. It appeared in two phases. A few first copies were printed and illuminated by William Blake himself in 1789; five years later he bound these poems with a set of new poems in a volume titled Songs of Innocence and of Experience Shewing the Two Contrary States of the Huma,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348408738l/171547.jpg,https://www.goodreads.com//book/show/171547.Songs_of_Innocence_and_of_Experience
Suzanne's Diary for Nicholas,James Patterson,"Beautifully captures the joys of a new family as it builds to an overwhelmingly moving climax. This is an unforgettable love story, at once heartbreaking and full of hope.James Patterson has written a love story!--a powerfully moving and suspenseful novel about families, loss, new love, and hope. Katie Wilkinson has found her perfect man at last. He's a writer, a house paiBeautifully captures the joys of a new family as it builds to an overwhelmingly moving climax. This is an unforgettable love story, at once heartbreaking and full of hope.James Patterson has written a love story!--a powerfully moving and suspenseful novel about families, loss, new love, and hope. Katie Wilkinson has found her perfect man at last. He's a writer, a house painter, an original thinker--everything she's imagined she wanted in a partner. But one day, without explanation, he disappears from her life, leaving behind only a diary for her to read. This diary is a love letter written by a new mother named Suzanne for her baby son, Nicholas. In it she pours out her heart about how she and the boy's father met, about her hopes for marriage and family, and about the unparalleled joy that having a baby has brought into her life. As Katie reads this touching document, it becomes clear that the lover who has just left her is the husband and father in this young family. She reads on, filled with terror and hope, as she struggles to understand what has happened--and whether her new love has a prayer of surviving. Written with James Patterson's perfect pitch for emotion and suspense, Suzanne's Diary for Nicholas captures beautifully the joys of a new family as it builds to an overwhelmingly moving climax. This is an unforgettable love story, at once heartbreaking and full of hope.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404736778l/7494.jpg,https://www.goodreads.com//book/show/7494.Suzanne_s_Diary_for_Nicholas
Shot Down: The True Story of Pilot Howard Snyder and the Crew of the B-17 Susan Ruth,Steve Snyder,"Belgium ... February 8, 1944 ... Shot Down and AliveFor the first time, the full and complete story of the B-17 Flying Fortress Susan Ruth is shared in unbelievable detail. Author Steve Snyder’s story of his father, Lieutenant Howard Snyder, and the Susan Ruth crew, provides in-depth details about many aspects of World War II few understand or know about including the:Belgium ... February 8, 1944 ... Shot Down and AliveFor the first time, the full and complete story of the B-17 Flying Fortress Susan Ruth is shared in unbelievable detail. Author Steve Snyder’s story of his father, Lieutenant Howard Snyder, and the Susan Ruth crew, provides in-depth details about many aspects of World War II few understand or know about including the:• separation for young families as men went off to war;• training before heading to foreign soil;• military combat operations;• underground and resistance and what Lt. Snyder did when he joined it;• German atrocities toward captured crew and civilians;• behind-the-scenes stories of the Belgium civilians who risked all to save American flyers who were in the air one moment, spiraling down in flames the next;• creation and dedication of the monument to the Susan Ruth and its crew located in Macquenoise, Belgium in 1989.Shot Down was created from the vast number of letters and journals of Howard Snyder; diaries of men and women on the ground who rescued, sheltered and hid the crew; and interviews conducted by historians. Centered around the 306th Bomb Group in Thurleigh, England, it is informative, insightful and captivating.For most, 70 years is a long time ago. World War II fades in importance as each year goes by. Shot Down moves history out of the footnotes into reality, keeping the stories of real people alive as they experience being shot down. You are there, almost holding your breath as Lt. Snyder gets his crew out of his B-17 when bailing out over Nazi occupied Europe.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416874318l/22881898.jpg,https://www.goodreads.com//book/show/22881898-shot-down
A Bend in the Road,Nicholas Sparks,"Miles Ryan's life seemed to end the day his wife was killed in a hit-and-run accident two years ago. Missy had been his first love, and Miles fervently believes she will be his last. As a deputy in the North Carolina town of New Bern, Miles Ryan not only grieves for Missy, but also longs to bring the unknown driver to justice. Then Miles meets Sarah Andrews. The second graMiles Ryan's life seemed to end the day his wife was killed in a hit-and-run accident two years ago. Missy had been his first love, and Miles fervently believes she will be his last. As a deputy in the North Carolina town of New Bern, Miles Ryan not only grieves for Missy, but also longs to bring the unknown driver to justice. Then Miles meets Sarah Andrews. The second grade teacher of his son, Jonah, Sarah had left Baltimore after a difficult divorce to start over in the gentler surroundings of New Bern. Perhaps it's her own emotional wounds that make her sensitive to the hurt she first sees in Jonah's eyes, and then his father's. Tentatively, Sarah and Miles reach out to each other. Soon they are both laughing for the first time in years . . . and falling in love. Neither will be able to guess how closely linked they are to a shocking secret -- one that will force them to question everything they ever believed in . . . and make a heartbreaking choice that will change their lives forever.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388453919l/3463.jpg,https://www.goodreads.com//book/show/3463.A_Bend_in_the_Road
Archer's Voice,Mia Sheridan,"When Bree Prescott arrives in the sleepy, lakeside town of Pelion, Maine, she hopes against hope that this is the place where she will finally find the peace she so desperately seeks. On her first day there, her life collides with Archer Hale, an isolated man who holds a secret agony of his own. A man no one else sees.Archer's Voice is the story of a woman chained to the mWhen Bree Prescott arrives in the sleepy, lakeside town of Pelion, Maine, she hopes against hope that this is the place where she will finally find the peace she so desperately seeks. On her first day there, her life collides with Archer Hale, an isolated man who holds a secret agony of his own. A man no one else sees.Archer's Voice is the story of a woman chained to the memory of one horrifying night and the man whose love is the key to her freedom. It is the story of a silent man who lives with an excruciating wound and the woman who helps him find his voice. It is the story of suffering, fate, and the transformative power of love.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477963466l/32822135._SY475_.jpg,https://www.goodreads.com//book/show/32822135-archer-s-voice
A Doll's House,Henrik Ibsen,"A Doll's House (1879), is a masterpiece of theatrical craft which, for the first time portrayed the tragic hypocrisy of Victorian middle class marriage on the stage. The play ushered in a new social era and ""exploded like a bomb into contemporary life"".  The Student Edition contains these exclusive features: ·         A chronology of the playwright's life andA Doll's House (1879), is a masterpiece of theatrical craft which, for the first time portrayed the tragic hypocrisy of Victorian middle class marriage on the stage. The play ushered in a new social era and ""exploded like a bomb into contemporary life"".  The Student Edition contains these exclusive features: ·         A chronology of the playwright's life and work·         An introduction giving the background of the play·         Commentary on themes, characters. language and style·         Notes on individual words and phrases in the text·         Questions for further study·         Bibliography for further reading. ",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427119396l/37793.jpg,https://www.goodreads.com//book/show/37793.A_Doll_s_House
The Maltese Falcon,Dashiell Hammett,"Sam Spade is hired by the fragrant Miss Wonderley to track down her sister, who has eloped with a louse called Floyd Thursby. But Miss Wonderley is in fact the beautiful and treacherous Brigid O'Shaughnessy, and when Spade's partner Miles Archer is shot while on Thursby's trail, Spade finds himself both hunter and hunted: can he track down the jewel-encrusted bird, a treasSam Spade is hired by the fragrant Miss Wonderley to track down her sister, who has eloped with a louse called Floyd Thursby. But Miss Wonderley is in fact the beautiful and treacherous Brigid O'Shaughnessy, and when Spade's partner Miles Archer is shot while on Thursby's trail, Spade finds himself both hunter and hunted: can he track down the jewel-encrusted bird, a treasure worth killing for, before the Fat Man finds him?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306421260l/29999._SY475_.jpg,https://www.goodreads.com//book/show/29999.The_Maltese_Falcon
The Client,John Grisham,"In a weedy clearing on the outskirts of Memphis, two boys watch a shiny Lincoln pull up to the curb...Eleven-year-old Mark Sway and his younger brother were sharing a forbidden cigarette when a chance encounter with a suicidal lawyer left Mark knowing a bloody and explosive secret: the whereabouts of the most sought-after dead body in America. Now Mark is caught between a In a weedy clearing on the outskirts of Memphis, two boys watch a shiny Lincoln pull up to the curb...Eleven-year-old Mark Sway and his younger brother were sharing a forbidden cigarette when a chance encounter with a suicidal lawyer left Mark knowing a bloody and explosive secret: the whereabouts of the most sought-after dead body in America. Now Mark is caught between a legal system gone mad and a mob killer desperate to cover up his crime. And his only ally is a woman named Reggie Love, who has been a lawyer for all of four years. Prosecutors are willing to break all the rules to make Mark talk. The mob will stop at nothing to keep him quiet. And Reggie will do anything to protect her client --even take a last, desperate gamble that could win Mark his freedom... or cost them both their lives.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554192326l/5359._SY475_.jpg,https://www.goodreads.com//book/show/5359.The_Client
Blue Bloods,Melissa de la Cruz,"When the Mayflower set sail in 1620, it carried on board the men and women who would shape America: Miles Standish; John Alden; Constance Hopkins. But some among the Pilgrims were not pure of heart; they were not escaping religious persecution. Indeed, they were not even human. They were vampires.The vampires assimilated quickly into the New World. Rising to levels of enorWhen the Mayflower set sail in 1620, it carried on board the men and women who would shape America: Miles Standish; John Alden; Constance Hopkins. But some among the Pilgrims were not pure of heart; they were not escaping religious persecution. Indeed, they were not even human. They were vampires.The vampires assimilated quickly into the New World. Rising to levels of enormous power, wealth, and influence, they were the celebrated blue bloods of American society. The Blue Bloods vowed that their immortal status would remain a closely guarded secret. And they kept that secret for centuries. But now, in New York City, the secret is seeping out. Schuyler Van Alen is a sophomore at a prestigious private school. She prefers baggy, vintage clothes instead of the Prada and pearls worn by her classmates, and she lives with her reclusive grandmother in a dilapated mansion. Schuyler is a loner...and happy that way. Suddenly, when she turns fifteen, there is a visible mosaic of blue veins on her arm. She starts to crave raw food and she is having flashbacks to ancient times. Then a popular girl from her school is found dead... drained of all her blood. Schuyler doesn't know what to think, but she wants to find out the secrets the Blue Bloods are keeping. But is she herself in danger?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322281515l/872333.jpg,https://www.goodreads.com//book/show/872333.Blue_Bloods
Eleven Minutes,Paulo Coelho,"Eleven Minutes is the story of Maria, a young girl from a Brazilian village, whose first innocent brushes with love leave her heartbroken. At a tender age, she becomes convinced that she will never find true love, instead believing that “love is a terrible thing that will make you suffer. . . .” A chance meeting in Rio takes her to Geneva, where she dreams of finding fame Eleven Minutes is the story of Maria, a young girl from a Brazilian village, whose first innocent brushes with love leave her heartbroken. At a tender age, she becomes convinced that she will never find true love, instead believing that “love is a terrible thing that will make you suffer. . . .” A chance meeting in Rio takes her to Geneva, where she dreams of finding fame and fortune.Maria’s despairing view of love is put to the test when she meets a handsome young painter. In this odyssey of self-discovery, Maria has to choose between pursuing a path of darkness—sexual pleasure for its own sake—or risking everything to find her own “inner light” and the possibility of sacred sex, sex in the context of love.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358266987l/1430.jpg,https://www.goodreads.com//book/show/1430.Eleven_Minutes
Smilla's Sense of Snow,Peter Høeg,"She thinks more highly of snow and ice than she does of love.  She lives in a world of numbers, science and memories--a dark, exotic stranger in a strange land.  And now Smilla Jaspersen is convinced she has uncovered a shattering crime...It happened in the Copenhagen snow.  A six-year-old boy, a Greenlander like Smilla, fell to his death from the top of his apartment builShe thinks more highly of snow and ice than she does of love.  She lives in a world of numbers, science and memories--a dark, exotic stranger in a strange land.  And now Smilla Jaspersen is convinced she has uncovered a shattering crime...It happened in the Copenhagen snow.  A six-year-old boy, a Greenlander like Smilla, fell to his death from the top of his apartment building.  While the boy's body is still warm, the police pronounce his death an accident.  But Smilla knows her young neighbor didn't fall from the roof on his own.  Soon she is following a path of clues as clear to her as footsteps in the snow.  For her dead neighbor, and for herself, she must embark on a harrowing journey of lies, revelation and violence that will take her back to the world of ice and snow from which she comes, where an explosive secret waits beneath the ice....",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485595488l/124509._SY475_.jpg,https://www.goodreads.com//book/show/124509.Smilla_s_Sense_of_Snow
The Tempest,William Shakespeare,Alternate Cover/publisher Edition ISBN 0743482832 (ISBN13: 9780743482837)Each edition includes:• Freshly edited text based on the best early printed version of the play• Full explanatory notes conveniently placed on pages facing the text of the play• Scene-by-scene plot summaries• A key to famous lines and phrases• An introduction to reading Shakespeare's language• An essaAlternate Cover/publisher Edition ISBN 0743482832 (ISBN13: 9780743482837)Each edition includes:• Freshly edited text based on the best early printed version of the play• Full explanatory notes conveniently placed on pages facing the text of the play• Scene-by-scene plot summaries• A key to famous lines and phrases• An introduction to reading Shakespeare's language• An essay by an outstanding scholar providing a modern perspective on the play• Illustrations from the Folger Shakespeare Library's vast holdings of rare books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546081115l/12985.jpg,https://www.goodreads.com//book/show/12985.The_Tempest
